Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SKP1	Q9WTX5	11442451.0468245	237.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PAK2	Q8CIN4	1364136.09558539	1217.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
AIFM1	Q9Z0X1	2559599.41151997	813.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ERP29	P57759	3253663.59025679	686.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CRIP2	Q9DCT8	3659638.50312649	632.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NCAN	P55066	1048613.59879797	1427.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PGRMC1	O55022	5055375.14586924	490.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ATP6V1G2	Q9WTT4;B0V2H4;G5E923	16620096.5386743	169.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HMOX1	P14901	19404.8333334553	6149.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CEND1	Q9JKC6	23206045.400564	119.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LRPAP1	P55302	2646392.20542851	801.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PUF60	Q3UEB3-2;Q3UEB3-3	1181988.67295244	1332.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL21	Q9CQM8;O09167	966635.727777446	1496.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DBNL	Q62418;Q62418-3;Q62418-2	3024081.21891472	729.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ATP6V0C	E9Q9C5;P63082	1423782.8280716	1185.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LRRC59	Q922Q8	206506.367220606	3083.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CNN3	Q9DAW9	2112127.83029773	933.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SV2A	Q9JIS5	638184.589200682	1866.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
OGT	Q8CGY8	939205.969150451	1523.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RBM3	O89086	4134124.00844215	571.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
42256	Q80UG5-3;A2A6U3	1684173.59425097	1074.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CLTB	Q6IRU5-2;F7BHJ0;Q6IRU5-3	11341584.2139356	240.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
	P11881-4	23322.7043020302	5928.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
FDPS	Q920E5	2282805.77236727	874.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL13A	P19253;E9Q5A0;S4R281	584244.921749275	1946.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PRKACB	P68181-4	2021612.04691786	959.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL26	P61255;B1ARA3;B1ARA5	1248673.82308957	1292.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ARPC1B	Q9WV32	897843.439718631	1560.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SMARCC2	Q3UID0;Q6PDG5;Q6PDG5-2	444278.968811743	2208.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GLRX3	Q9CQM9	4868955.75855199	505.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ERLIN2	Q8BFZ9	2456149.2019723	826.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
42253	Q9R1T4;Q9R1T4-2;Q9R1T4-3	3802408.2178746	608.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LAMP1	P11438	797239.928278386	1666.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ACOT1	O55137	1516034.48866809	1153.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PPP1R7	Q3UM45	3955977.44689008	593.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PURB	O35295	3647228.8500031	634.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
FLNC	Q8VHX6;Q8VHX6-2;D3YW87;D3Z576	33119.4473224047	5486.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GRB2	Q60631;B1AT92;Q60631-2	5460383.14639475	450.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPS25	P62852	590276.518170767	1937.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ALDH7A1	Q9DBF1-2;Q9DBF1;G3UYR8	2691057.68721993	782.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HIST1H1C	P15864	414193.590631772	2289.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
AP3B2	Q9JME5	705838.147049384	1773.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DNAJA2	Q9QYJ0	3099239.41935164	713.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ARCN1	Q5XJY5	2167030.58486088	917.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
