Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
ECI2	Q9WUR2-2;E9PUY9;E9PYA9;E9PVM6;E9PYC6;E9Q858;E9Q7A8	37420.5	2218.0	Neurons	Fractionated	1	div10	Neurons_div10
RIMBP2	Q80U40;Q80U40-2;D3YXR8	878.326	7156.0	Neurons	Fractionated	1	div10	Neurons_div10
RAB15	Q3TYH2;Q8K386;D3YTZ8;D3YWS1;D3Z1A7;D3YYX5	13824.7	3317.0	Neurons	Fractionated	1	div10	Neurons_div10
NFS1	Q9Z1J3-2;Q9Z1J3	31499.7	2382.0	Neurons	Fractionated	1	div10	Neurons_div10
MAP7D1	A2AJI0;A2AJI0-2;F6WF36	7362.46	4174.0	Neurons	Fractionated	1	div10	Neurons_div10
RPL14	Q9CR57	1758480.0	139.0	Neurons	Fractionated	1	div10	Neurons_div10
GOLGA3	E9QP99	4118.96	4993.0	Neurons	Fractionated	1	div10	Neurons_div10
NDUFAF4	Q9D1H6;A2AJX3	64915.3	1661.0	Neurons	Fractionated	1	div10	Neurons_div10
CIAPIN1	Q8WTY4;E0CYY1	81824.0	1469.0	Neurons	Fractionated	1	div10	Neurons_div10
SGSM1	B2RQR5;Q8BPQ7	1321.92	6607.0	Neurons	Fractionated	1	div10	Neurons_div10
GAA	P70699	8917.26	3913.0	Neurons	Fractionated	1	div10	Neurons_div10
STT3A	P46978	44191.5	2028.0	Neurons	Fractionated	1	div10	Neurons_div10
CYGB	Q9CX80	16376.2	3108.0	Neurons	Fractionated	1	div10	Neurons_div10
KIAA0196	Q8C2E7;Q8C2E7-2	5684.81	4522.0	Neurons	Fractionated	1	div10	Neurons_div10
UCHL5	Q9WUP7-2	63341.1	1684.0	Neurons	Fractionated	1	div10	Neurons_div10
HCFC1	Q61191;B1AUX2	6084.45	4430.0	Neurons	Fractionated	1	div10	Neurons_div10
PICK1	E9QAC6	16007.3	3132.0	Neurons	Fractionated	1	div10	Neurons_div10
COQ9	Q8K1Z0;F6SFF5	68346.9	1613.0	Neurons	Fractionated	1	div10	Neurons_div10
TFG	Q9Z1A1;F6QJV5;B8JJG7;B8JJG6	104978.0	1296.0	Neurons	Fractionated	1	div10	Neurons_div10
CHP1	P61022;B0R091	112597.0	1248.0	Neurons	Fractionated	1	div10	Neurons_div10
DDT	O35215;G3UZN1	178016.0	983.0	Neurons	Fractionated	1	div10	Neurons_div10
DNAJB4	Q9D832	48676.5	1931.0	Neurons	Fractionated	1	div10	Neurons_div10
SNRPD3	P62320	3630040.0	54.0	Neurons	Fractionated	1	div10	Neurons_div10
LGALS1	P16045	96304.6	1356.0	Neurons	Fractionated	1	div10	Neurons_div10
DDX19A	Q61655	53523.1	1838.0	Neurons	Fractionated	1	div10	Neurons_div10
PPT1	O88531	38134.8	2193.0	Neurons	Fractionated	1	div10	Neurons_div10
SOS1	Q62245	2576.62	5688.0	Neurons	Fractionated	1	div10	Neurons_div10
NEO1	E9QK04;P97798;P97798-2;P97798-3;P97798-5;P97798-4	16360.5	3110.0	Neurons	Fractionated	1	div10	Neurons_div10
TECPR1	Q80VP0;Q80VP0-2	4199.74	4967.0	Neurons	Fractionated	1	div10	Neurons_div10
STOML2	Q99JB2;A2AG39;F6WI02	112805.0	1246.0	Neurons	Fractionated	1	div10	Neurons_div10
KPNA6	O35345;Q4FJZ2	34163.2	2302.0	Neurons	Fractionated	1	div10	Neurons_div10
RPS27L	Q6ZWY3;D6RH49;D3YYB0	2873930.0	77.0	Neurons	Fractionated	1	div10	Neurons_div10
RAB11FIP5	Q8R361	6861.36	4271.0	Neurons	Fractionated	1	div10	Neurons_div10
QKI	Q9QYS9;Q9QYS9-8;Q9QYS9-4;Q9QYS9-3;Q9QYS9-2;Q9QYS9-7;Q9QYS9-5	21876.3	2767.0	Neurons	Fractionated	1	div10	Neurons_div10
UBE2K	P61087;D3Z4U3	289872.0	723.0	Neurons	Fractionated	1	div10	Neurons_div10
NECAB1	Q8BG18	29288.7	2470.0	Neurons	Fractionated	1	div10	Neurons_div10
RPS6KA2	Q9WUT3	1861.63	6162.0	Neurons	Fractionated	1	div10	Neurons_div10
CMPK2	Q3U5Q7	13980.7	3303.0	Neurons	Fractionated	1	div10	Neurons_div10
ARL8B	Q9CQW2	110240.0	1260.0	Neurons	Fractionated	1	div10	Neurons_div10
RAB39B	Q8BHC1	131817.0	1147.0	Neurons	Fractionated	1	div10	Neurons_div10
AMPD2	A2AE27;Q9DBT5	7829.76	4081.0	Neurons	Fractionated	1	div10	Neurons_div10
ATG7	Q9D906;S4R2T5;S4R2D5	14084.2	3295.0	Neurons	Fractionated	1	div10	Neurons_div10
NECAB2	Q91ZP9;Q91ZP9-2;D3Z103	8279.51	3998.0	Neurons	Fractionated	1	div10	Neurons_div10
CCAR1	Q8CH18;Q8CH18-3	17627.7	3020.0	Neurons	Fractionated	1	div10	Neurons_div10
ATRX	Q61687	5180.93	4657.0	Neurons	Fractionated	1	div10	Neurons_div10
VCAM1	P29533;Q3UPN1	1318.3	6611.0	Neurons	Fractionated	1	div10	Neurons_div10
ATG2B	Q80XK6	1121.7	6862.0	Neurons	Fractionated	1	div10	Neurons_div10
RTCA	Q9D7H3	124241.0	1188.0	Neurons	Fractionated	1	div10	Neurons_div10
UBE3C	Q80U95	12581.3	3439.0	Neurons	Fractionated	1	div10	Neurons_div10
FAM162A	Q9D6U8	258730.0	781.0	Neurons	Fractionated	1	div10	Neurons_div10
MESDC2	Q9ERE7;D3YVR4	258595.0	782.0	Neurons	Fractionated	1	div10	Neurons_div10
MRPS9	Q9D7N3	39377.9	2158.0	Neurons	Fractionated	1	div10	Neurons_div10
PYCR2	Q922Q4	204718.0	895.0	Neurons	Fractionated	1	div10	Neurons_div10
EHBP1	Q69ZW3;Q69ZW3-2	5748.65	4506.0	Neurons	Fractionated	1	div10	Neurons_div10
WDR26	E0CYH4	15884.6	3142.0	Neurons	Fractionated	1	div10	Neurons_div10
02-MAR	Q922Q1;F6UB20	26574.0	2579.0	Neurons	Fractionated	1	div10	Neurons_div10
STMN2	P55821	787966.0	336.0	Neurons	Fractionated	1	div10	Neurons_div10
ERO1L	Q8R180	16442.2	3102.0	Neurons	Fractionated	1	div10	Neurons_div10
MCF2L	E9PXE2;E9PXE1;G3UX72;D3YUF3;F6VR53	3938.75	5057.0	Neurons	Fractionated	1	div10	Neurons_div10
ACSF3	Q3URE1;Q3URE1-2	13235.7	3368.0	Neurons	Fractionated	1	div10	Neurons_div10
ATL3	Q91YH5;E9PYT3	15180.2	3199.0	Neurons	Fractionated	1	div10	Neurons_div10
ARHGAP23	Q69ZH9;B1AQY2;F8VQ11	2474.2	5750.0	Neurons	Fractionated	1	div10	Neurons_div10
DCTN3	Q9Z0Y1;E9Q919	253009.0	794.0	Neurons	Fractionated	1	div10	Neurons_div10
SLC16A1	P53986	15077.4	3208.0	Neurons	Fractionated	1	div10	Neurons_div10
SARM1	Q6PDS3;Q6PDS3-3;Q6PDS3-2	57901.6	1758.0	Neurons	Fractionated	1	div10	Neurons_div10
GLYR1	D3YYT1;Q922P9	59319.6	1737.0	Neurons	Fractionated	1	div10	Neurons_div10
CNTFR	O88507	31950.9	2373.0	Neurons	Fractionated	1	div10	Neurons_div10
RANBP3	Q9CT10	56236.1	1792.0	Neurons	Fractionated	1	div10	Neurons_div10
CNN3	Q9DAW9	93300.4	1376.0	Neurons	Fractionated	1	div10	Neurons_div10
NDRG2	Q9QYG0-2	3792.93	5115.0	Neurons	Fractionated	1	div10	Neurons_div10
PAM	P97467;F8VQA4;E9Q704	1538.27	6423.0	Neurons	Fractionated	1	div10	Neurons_div10
ACIN1	Q9JIX8-4;Q9JIX8;F6RJ39	8671.98	3938.0	Neurons	Fractionated	1	div10	Neurons_div10
ATP9A	A2AQC3	9071.48	3893.0	Neurons	Fractionated	1	div10	Neurons_div10
TTYH1	Q9D3A9;Q9D3A9-3;Q9D3A9-4;Q9D3A9-2;Q9D3A9-5	14670.5	3250.0	Neurons	Fractionated	1	div10	Neurons_div10
TMOD1	P49813	1567.63	6399.0	Neurons	Fractionated	1	div10	Neurons_div10
ARFIP2	Q8K221	27733.7	2535.0	Neurons	Fractionated	1	div10	Neurons_div10
PTGR2	Q8VDQ1;Q3TXN1;Q8VDQ1-2	4898.93	4730.0	Neurons	Fractionated	1	div10	Neurons_div10
DAAM2	Q80U19;Q80U19-2	3499.93	5229.0	Neurons	Fractionated	1	div10	Neurons_div10
VPS51	Q3UVL4;Q3UVL4-2	24174.2	2668.0	Neurons	Fractionated	1	div10	Neurons_div10
HRAS	Q61411;Q61411-2	80883.3	1481.0	Neurons	Fractionated	1	div10	Neurons_div10
OCRL	Q6NVF0;Q6NVF0-2	8918.29	3912.0	Neurons	Fractionated	1	div10	Neurons_div10
FUBP1	Q3TUE1	63165.5	1688.0	Neurons	Fractionated	1	div10	Neurons_div10
SDHC	Q9CZB0;F8WGB3	169065.0	995.0	Neurons	Fractionated	1	div10	Neurons_div10
SPOCK2	Q9ER58;F6SLR4	68054.4	1618.0	Neurons	Fractionated	1	div10	Neurons_div10
LIMCH1	Q3UH68;D3YU59;D3Z589;Q3UH68-3	4579.4	4823.0	Neurons	Fractionated	1	div10	Neurons_div10
SLC1A4	O35874;Q5SSP3	75782.3	1536.0	Neurons	Fractionated	1	div10	Neurons_div10
EXOC6B	A6H5Z3;A6H5Z3-2	12613.0	3434.0	Neurons	Fractionated	1	div10	Neurons_div10
PDK1	Q8BFP9	21523.9	2786.0	Neurons	Fractionated	1	div10	Neurons_div10
HNRNPH3	D3Z3N4;D3YWT1	164164.0	1014.0	Neurons	Fractionated	1	div10	Neurons_div10
PRRC2C	Q3TLH4	1557.48	6404.0	Neurons	Fractionated	1	div10	Neurons_div10
GSS	P51855;Q3UEE2;H3BKH4	16864.7	3071.0	Neurons	Fractionated	1	div10	Neurons_div10
GRM2	Q14BI2	3143.99	5400.0	Neurons	Fractionated	1	div10	Neurons_div10
GNAI3	Q9DC51	289998.0	722.0	Neurons	Fractionated	1	div10	Neurons_div10
