Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SMC2	Q8CG48	1368.3	6400.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
STAT2	Q9QXJ2;E9QJX9;Q9WVL2	3365.98	5321.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
YBX3	Q9JKB3	84472.9	1709.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PAN2	Q8BGF7;Q8BGF7-3;Q8BGF7-2;Q8BGF7-4	379.923	7571.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RIPK1	Q60855;F7D1J2	11347.2	3791.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IKBIP	Q9DBZ1-2	29251.4	2718.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ZNF687	Q9D2D7;Q9D2D7-3;Q9D2D7-2	158.859	8099.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
WDR75	Q3U821	2895.29	5517.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PARP4	E9PYK3	759.376	6969.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TOP2A	Q01320	157.568	8101.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SESN1	E9PXR3;P58006	4759.68	4869.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PTPN6	P29351;P29351-2;P29351-3	22874.8	2980.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SEMA3C	Q62181	4406.22	4984.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TRIM67	Q505D9	683.448	7067.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SASH3	Q8K352	1760.29	6102.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
INTS2	Q80UK8	1823.85	6068.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PHF14	Q9D4H9-2;Q9D4H9;G5E8S0;Q9D4H9-3	1827.76	6063.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
VEZF1	Q5SXC4;Q5SXC3	3864.78	5139.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
WIPF1	Q8K1I7	4670.83	4884.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GALNT7	Q80VA0-2;Q80VA0	2092.59	5898.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ATAD2B	E9Q166	542.423	7263.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TPRN	A2AI08	1089.29	6614.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PIK3AP1	Q9EQ32;Q9EQ32-2	295.212	7762.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CNBP	P53996-2;P53996-3;D3YYF6	240409.0	987.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GLA	P51569;Q8BGZ6	27768.8	2772.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ZNF521	Q6KAS7;Q6KAS7-2	66.3524	8400.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
HK3	Q3TRM8;E9Q8S8;E9Q3Z4	940.472	6748.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ICAM1	P13597-2;P13597	23562.0	2941.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SGSH	Q9EQ08	10580.1	3872.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IFI30	Q9ESY9	772.897	6942.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SLIT1	Q80TR4	97.5732	8299.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
LGALS3	P16110;Q8C253	3156650.0	109.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
LPXN	Q99N69	1539.06	6262.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
AFAP1L2	Q5DTU0;Q5DTU0-2	35362.2	2524.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
