Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
NRCAM	Q810U4-5	124730.491415194	3318.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NYAP2	D3Z3N9;Q8BM65;Q8BM65-5;Q8BM65-2;Q8BM65-4;Q8BM65-3	38483.3115452129	4998.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CA10;CAR10	P61215;E9Q2V1	39399.22094419	4960.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ATM	Q62388	2140.96316292492	7747.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
KCNAB1	P63143;Q8CD65;Q3U6C5;Q9D5E9	87287.5912858249	3818.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SNX32	Q80ZJ7	73185.5716347211	4075.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FLRT2	Q8BLU0	28204.8860659007	5504.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MPPED2	Q9CZJ0;B1APT1	53425.0234227919	4538.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SCAF1	Q5U4C3	3221.2563909051	7601.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ARHGEF17	Q80U35	43524.4119926303	4810.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FLCN	Q8QZS3	59230.2680865585	4394.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MLLT11	P97783	226539.102408865	2577.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
LRRN1	Q61809	13800.4207362302	6495.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MED17	Q8VCD5	29910.5302074305	5402.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MDGA2	B2RQF5;P60755	19073.6104767782	6082.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CCDC85A	E0CX32;Q5SP85-2;Q5SP85-3	64712.9549354899	4251.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RIPK3	Q9QZL0;E9PZP3	8938.04762381764	6994.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ZNF622	Q91VY9	28122.3428014448	5511.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
TINAGL1	H3BJ97;Q99JR5	33102.9603315985	5237.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
TMEM209	Q8BRG8;Q8BRG8-2;F8WGT2;Q8BRG8-3	14856.7011043002	6403.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
