Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
WDR59	Q8C0M0-3;Q8C0M0-2;Q8C0M0;D3Z1F9	11554.1041127432	6274.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
IRS1	P35569;Q543V3	8448.94903105397	6673.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PPP1R3F	Q9JIG4;Q9JIG4-2;G8JL81;B9EHL3	41651.9458225616	4488.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
POLR1A	O35134	1834.46923484962	7619.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
LZTS1	P60853	23487.905985715	5293.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FAM126A	Q6P9N1	29571.7028812461	4961.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DPH5	Q9CWQ0;V9GXP1;Q8BG20	53979.2825302827	4105.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
2010107G23RIK	Q9D882;D3Z7G3;D3YYX8;D3Z2E9	113933.793446621	3111.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NT5E	Q61503	16698.4380085221	5769.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NRN1	Q8CFV4;D3Z4E2	45775.6713240738	4336.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NUDT19	P11930	54311.7820342553	4093.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
AGT	Q3UTR7	78995.9559157059	3591.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
AIFM3	Q3TY86-2;Q3TY86;Q3TY86-3	22095.0554209695	5368.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SHF	A2AQ87;A2AQ88;Q8CG80;Q8CG80-2	197413.124440272	2487.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GJC3	Q921C1	57836.9376459868	4009.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
HACE1	Q3U0D9;Q3U0D9-2	8158.8043166088	6708.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
	Q9CYS6	60919.9128161219	3931.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KEAP1	Q9Z2X8	15195.4156677992	5884.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
APOD	P51910	56604.7243699409	4046.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CETN3	O35648	80480.5380251011	3569.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
STARD7	Q8R1R3;F7BBA2	37519.3685649956	4618.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NUBP1	Q9R060	43848.9694930968	4395.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GNL2	Q99LH1	6899.50723861761	6873.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
