Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
NUP205	B9EJ54	1652.43	6341.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ADAM11	Q9R1V4;Q7TQG7	96.8805	8579.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DDX3X	Q62167	37665.7	2453.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
YTHDF3	Q8BYK6-3;Q8BYK6;Q8BYK6-2	68506.0	1890.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HDAC4	Q6NZM9	1144.6	6761.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
VPS39	Q8R5L3-2	14915.6	3521.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
AIP	O08915;D3YW40	117383.0	1390.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PDPR	Q7TSQ8;D6RD07	2334.35	5931.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
UBTF	A2AWT5;P25976	21393.8	3085.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NRXN2	E9PUM9;E9Q7X7;E9Q5N7	1389.45	6529.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
C1QB	P14106	71486.3	1847.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ARFGAP2	Q99K28;Q99K28-2	66408.9	1916.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
SMARCA4	Q3TKT4;Q3TKT4-2	7985.53	4306.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
VPS41	Q5KU39	8510.38	4227.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PGM2	Q7TSV4	41322.7	2370.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
LRRC8A	Q80WG5	2786.17	5695.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
