Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
MRPL50	Q8VDT9	244276.0	1159.0	Microglia	Fractionated	3	adult	Microglia_adult
JAKMIP1	D3Z4U5;G3UYZ9	121.312	7423.0	Microglia	Fractionated	3	adult	Microglia_adult
SYT11	Q9R0N3	2546.53	5728.0	Microglia	Fractionated	3	adult	Microglia_adult
RPL36A	P83882	2858510.0	189.0	Microglia	Fractionated	3	adult	Microglia_adult
ATRN	Q9WU60	514.803	6851.0	Microglia	Fractionated	3	adult	Microglia_adult
ANKIB1	Q6ZPS6	2785.99	5652.0	Microglia	Fractionated	3	adult	Microglia_adult
DENND1A	Q8K382	2361.73	5797.0	Microglia	Fractionated	3	adult	Microglia_adult
VMP1	Q99KU0	26588.5	3222.0	Microglia	Fractionated	3	adult	Microglia_adult
OS9	Q8K2C7	20383.1	3496.0	Microglia	Fractionated	3	adult	Microglia_adult
BPTF	A2A654	195.442	7265.0	Microglia	Fractionated	3	adult	Microglia_adult
HSPA14	Q99M31	45256.9	2640.0	Microglia	Fractionated	3	adult	Microglia_adult
THTPA	Q8JZL3	21170.6	3444.0	Microglia	Fractionated	3	adult	Microglia_adult
DHRS7B	Q99J47;Z4YKT6;Q99J47-2	95792.0	1883.0	Microglia	Fractionated	3	adult	Microglia_adult
ODR4	Q4PJX1;Q4PJX1-3;Q4PJX1-2	59421.0	2362.0	Microglia	Fractionated	3	adult	Microglia_adult
ANKRD50	F7BE84	1309.63	6283.0	Microglia	Fractionated	3	adult	Microglia_adult
CHERP	Q8CGZ0;G5E8I8	10875.8	4237.0	Microglia	Fractionated	3	adult	Microglia_adult
ARAP1	Q4LDD4;Q4LDD4-2;Q4LDD4-3;E9PUB0;F6XBJ8	19751.2	3527.0	Microglia	Fractionated	3	adult	Microglia_adult
GBP4	Q61107	1756.98	6055.0	Microglia	Fractionated	3	adult	Microglia_adult
TMOD3	Q9JHJ0	251558.0	1136.0	Microglia	Fractionated	3	adult	Microglia_adult
NFIA	Q02780-3	2318.14	5819.0	Microglia	Fractionated	3	adult	Microglia_adult
RAP2C	Q8BU31	239858.0	1173.0	Microglia	Fractionated	3	adult	Microglia_adult
RPS6KB1	Q8BSK8;Q8BSK8-2	9798.63	4362.0	Microglia	Fractionated	3	adult	Microglia_adult
NUP153	E9Q3G8	7124.39	4706.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL3	Q99N95;D3Z456;F6W7C7	18336.1	3601.0	Microglia	Fractionated	3	adult	Microglia_adult
HSD17B7	O88736	20903.6	3462.0	Microglia	Fractionated	3	adult	Microglia_adult
ZCCHC8	Q9CYA6	16505.8	3728.0	Microglia	Fractionated	3	adult	Microglia_adult
DDX21	Q9JIK5	64765.6	2263.0	Microglia	Fractionated	3	adult	Microglia_adult
IP6K1	Q6PD10	3947.66	5315.0	Microglia	Fractionated	3	adult	Microglia_adult
CPSF1	Q9EPU4	6843.3	4749.0	Microglia	Fractionated	3	adult	Microglia_adult
UBTD2	Q6PGH0	6829.29	4753.0	Microglia	Fractionated	3	adult	Microglia_adult
GYS1	Q9Z1E4;D3Z0Q6	13339.9	3990.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPS2	Q924T2	70653.8	2160.0	Microglia	Fractionated	3	adult	Microglia_adult
AMT	Q8CFA2	1050.86	6420.0	Microglia	Fractionated	3	adult	Microglia_adult
PDCD4	Q61823	1706.86	6070.0	Microglia	Fractionated	3	adult	Microglia_adult
SLC25A31	Q3V132	105.848	7453.0	Microglia	Fractionated	3	adult	Microglia_adult
NGLY1	Q9JI78	5142.71	5058.0	Microglia	Fractionated	3	adult	Microglia_adult
TDRD7	Q8K1H1	5414.54	4993.0	Microglia	Fractionated	3	adult	Microglia_adult
FAM171A1	A2ATK9;A2ATL0;A2ATL1	3032.71	5577.0	Microglia	Fractionated	3	adult	Microglia_adult
PQBP1	Q91VJ5;A2AER8	75094.6	2108.0	Microglia	Fractionated	3	adult	Microglia_adult
SCLY	Q9JLI6;Q9JLI6-2;F6ZFP8	26866.6	3210.0	Microglia	Fractionated	3	adult	Microglia_adult
PLXNA2	P70207	680.095	6712.0	Microglia	Fractionated	3	adult	Microglia_adult
SEC11C	Q9D8V7	347290.0	922.0	Microglia	Fractionated	3	adult	Microglia_adult
AP3S2	Q8BSZ2	34298.8	2941.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL46	Q9EQI8	36939.0	2846.0	Microglia	Fractionated	3	adult	Microglia_adult
RALBP1	Q62172	1197.44	6337.0	Microglia	Fractionated	3	adult	Microglia_adult
C1QC	Q02105	413859.0	825.0	Microglia	Fractionated	3	adult	Microglia_adult
SF3A2	G3UVU2;Q62203;D3YW09	57651.2	2393.0	Microglia	Fractionated	3	adult	Microglia_adult
DCAF8	Q8N7N5	10084.4	4327.0	Microglia	Fractionated	3	adult	Microglia_adult
LRRFIP2	E9QN52;Q91WK0;Q91WK0-2	34776.1	2917.0	Microglia	Fractionated	3	adult	Microglia_adult
SLC25A40	Q8BGP6;Q8BGP6-2	7748.61	4597.0	Microglia	Fractionated	3	adult	Microglia_adult
STAU2	Q8CJ67;D3Z6D2;E2QRQ3	5546.43	4965.0	Microglia	Fractionated	3	adult	Microglia_adult
SQRDL	Q9R112;F6ZKZ3	413298.0	827.0	Microglia	Fractionated	3	adult	Microglia_adult
POGZ	Q8BZH4;D3YUW8;D3YUX1;Q0VGT3	1426.55	6212.0	Microglia	Fractionated	3	adult	Microglia_adult
PRPF39	E9QJV4;Q8K2Z2	10836.7	4240.0	Microglia	Fractionated	3	adult	Microglia_adult
ACP2	P24638;B7ZCF5;B7ZCF4	185847.0	1359.0	Microglia	Fractionated	3	adult	Microglia_adult
MT-ND2;MTND2	Q9MD59;P03893	472.067	6904.0	Microglia	Fractionated	3	adult	Microglia_adult
SMG1	Q8BKX6;J3QQ22	982.18	6478.0	Microglia	Fractionated	3	adult	Microglia_adult
FGD4	Q91ZT5;F8WGX0;Q91ZT5-2	2993.26	5594.0	Microglia	Fractionated	3	adult	Microglia_adult
RBM7	Q9CQT2	61164.6	2321.0	Microglia	Fractionated	3	adult	Microglia_adult
RPE	Q8VEE0;B2KGF0	249341.0	1141.0	Microglia	Fractionated	3	adult	Microglia_adult
STRADA	Q3UUJ4;Q3UUJ4-3;Q3UUJ4-2	4490.42	5210.0	Microglia	Fractionated	3	adult	Microglia_adult
OSBPL7	A2A716;F8VQM4	3018.19	5584.0	Microglia	Fractionated	3	adult	Microglia_adult
MIOS	Q8VE19	1890.11	5991.0	Microglia	Fractionated	3	adult	Microglia_adult
ZC3H14	Q8BJ05;Q8BJ05-2	5185.63	5049.0	Microglia	Fractionated	3	adult	Microglia_adult
FRMD4B	Q920B0;Q6ZQ04;Q920B0-2	813.529	6612.0	Microglia	Fractionated	3	adult	Microglia_adult
PSMD10	Q9Z2X2;A2AG83	242718.0	1165.0	Microglia	Fractionated	3	adult	Microglia_adult
SBF2	E9Q305;E9Q0D4;E9PXF8	519.476	6843.0	Microglia	Fractionated	3	adult	Microglia_adult
CTSH	P49935;A0A087WR20	440974.0	773.0	Microglia	Fractionated	3	adult	Microglia_adult
SUN2	Q8BJS4;Q8BJS4-2;Q8BJS4-3	35688.6	2883.0	Microglia	Fractionated	3	adult	Microglia_adult
TRAF7	Q922B6;F8WJF7;Q8C2K8	2245.18	5844.0	Microglia	Fractionated	3	adult	Microglia_adult
SMAD2	Q62432;Q62432-2;E9Q3M0;E9Q5P9;E9PXA8	30521.3	3071.0	Microglia	Fractionated	3	adult	Microglia_adult
SMNDC1	Q8BGT7	141682.0	1552.0	Microglia	Fractionated	3	adult	Microglia_adult
ARHGEF4	E9PYK8	86.5505	7493.0	Microglia	Fractionated	3	adult	Microglia_adult
PKN1	P70268-2;P70268;D6RH37	38604.4	2796.0	Microglia	Fractionated	3	adult	Microglia_adult
NT5E	Q61503	258.947	7170.0	Microglia	Fractionated	3	adult	Microglia_adult
CDK19	Q8BWD8;G5E8L1	2975.14	5599.0	Microglia	Fractionated	3	adult	Microglia_adult
	Q9CXL3	39214.6	2785.0	Microglia	Fractionated	3	adult	Microglia_adult
